proposal_id,fund,year,title,challenge,pillar,pillar_name,subcategory,classification_confidence,classification_basis,currency,amount_requested,amount_received,funding_status,project_status,funded,delivered
f12-decentralized-insurance-parametric-risk-pools-f12,12,2024,Decentralized Insurance & Parametric Risk Pools,F12: Cardano Use Cases: Concept,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,42000.0,,not_approved,unfunded,False,False
f12-decentralized-ownership-verification-of-real-estate-assets-f12,12,2024,Decentralized ownership verification of Real estate assets,F12: Cardano Use Cases: Product,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,500000.0,,over_budget,unfunded,False,False
f12-decentralized-peer-review-and-publication-solution-built-on-cardano-f12,12,2024,Decentralized peer review and publication solution built on Cardano,F12: Cardano Use Cases: Concept,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,100000.0,,not_approved,unfunded,False,False
f12-decentralized-potential-customer-generation-service-with-ai-powered-scoring-f12,12,2024,Decentralized potential customer generation service with AI-powered scoring,F12: Cardano Use Cases: Concept,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,39000.0,,not_approved,unfunded,False,False
f12-decentralized-sports-betting-with-transparency-betttingadacom-f12,12,2024,Decentralized Sports Betting with transparency - betttingAda.com,F12: Cardano Use Cases: MVP,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,100000.0,,not_approved,unfunded,False,False
f12-decentralized-wallet-react-component-by-mandala-f12,12,2024,Decentralized Wallet React Component by Mandala,F12: Cardano Open: Developers,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,120000.0,,not_approved,unfunded,False,False
f12-decrypted-short-educational-and-entertaining-interviews-for-non-technical-users-f12,12,2024,"Decrypted - short, educational, and entertaining interviews for non-technical users.",F12: Cardano Open: Ecosystem,P4,Community & Ecosystem Growth,communications-and-outreach,medium,proposal-text,ADA,19500.0,,not_approved,unfunded,False,False
f12-dedium-open-source-node-client-integration-of-midnight-f12,12,2024,Dedium open source Node-Client integration of Midnight,F12: Cardano Use Cases: MVP,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,35000.0,,not_approved,unfunded,False,False
f12-defi-best-practices-research-and-guide-for-user-friendly-dapps-f12,12,2024,DeFi Best Practices: Research and Guide for User-Friendly DApps,F12: Cardano Open: Ecosystem,P2,Adoption & Utility,defi-and-payments,medium,proposal-text,ADA,50000.0,50000.0,approved,complete,True,True
f12-defi-generative-ai-chatbot-for-cardano-f12,12,2024,DeFi generative AI chatbot for Cardano,F12: Cardano Use Cases: Concept,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,100000.0,,not_approved,unfunded,False,False
f12-defi-ing-with-cardano-stablecoins-f12,12,2024,DEFI-ing with Cardano Stablecoins,F12: Cardano Use Cases: Concept,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,84200.0,,not_approved,unfunded,False,False
f12-defi-school-20-intensive-course-f12-f12,12,2024,DeFi School 2.0: Intensive course (F12),F12: Cardano Open: Ecosystem,PX,Ambiguous / cross-pillar,ambiguous-or-cross-pillar,low,unresolved,ADA,39000.0,,not_approved,unfunded,False,False
f12-defi-tradfi-building-bridges-f12,12,2024,DeFi & TradFi - Building Bridges,F12: Cardano Open: Ecosystem,PX,Ambiguous / cross-pillar,ambiguous-or-cross-pillar,low,unresolved,ADA,50000.0,27000.0,approved,in_progress,True,False
f12-defy-cardano-sidechain-unlocking-financial-services-and-digital-assets-for-mass-adoption-f12,12,2024,Defy - Cardano Sidechain: Unlocking Financial Services and Digital Assets for Mass Adoption,F12: Cardano Use Cases: Concept,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,100000.0,,not_approved,unfunded,False,False
f12-defy-secure-multi-party-transactions-via-mpc-virtual-signers-and-programmable-smart-wallets-f12,12,2024,Defy - Secure Multi-Party Transactions via MPC Virtual Signers and Programmable Smart Wallets,F12: Cardano Use Cases: Concept,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,100000.0,,not_approved,unfunded,False,False
f12-deltadefi-open-source-libraries-for-high-frequency-trading-f12,12,2024,DeltaDeFi - Open Source Libraries for High Frequency Trading,F12: Cardano Open: Developers,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,200000.0,200000.0,approved,complete,True,True
f12-deltadefi-pioneering-high-frequency-trading-on-cardano-f12,12,2024,DeltaDeFi: Pioneering High-Frequency Trading on Cardano,F12: Cardano Use Cases: MVP,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,300000.0,300000.0,leftover,complete,True,True
f12-demu-impactful-social-community-governance-with-odin-f12,12,2024,$DEMU: Impactful social community governance with ODIN,F12: Cardano Open: Ecosystem,PX,Ambiguous / cross-pillar,ambiguous-or-cross-pillar,low,unresolved,ADA,100000.0,,not_approved,unfunded,False,False
f12-demu-jukebox-be-your-own-music-platform-shopify-for-music-f12,12,2024,DEMU Jukebox: Be Your Own Music Platform (Shopify For Music),F12: Cardano Use Cases: MVP,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,300000.0,,not_approved,unfunded,False,False
f12-demu-protocol-updating-musics-global-financial-system-f12,12,2024,DEMU Protocol - Updating Music's Global Financial System,F12: Cardano Open: Developers,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,200000.0,,not_approved,unfunded,False,False
f12-demystifying-cardano-a-bootcamp-for-beginners-f12,12,2024,Demystifying Cardano: A Bootcamp for Beginners,F12: Cardano Open: Ecosystem,PX,Ambiguous / cross-pillar,ambiguous-or-cross-pillar,low,unresolved,ADA,20500.0,,not_approved,unfunded,False,False
f12-denverco-cardano-community-growth-initiative-f12,12,2024,"(Denver,CO) Cardano Community Growth Initiative",F12: Cardano Open: Ecosystem,P4,Community & Ecosystem Growth,communications-and-outreach,medium,proposal-text,ADA,95000.0,,not_approved,unfunded,False,False
f12-depin-protocol-for-scientific-data-f12,12,2024,DePIN Protocol For Scientific Data,F12: Cardano Use Cases: Concept,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,100000.0,23999.19,approved,in_progress,True,False
f12-desci-erara-on-cardano-revolutionizing-scientific-innovation-with-descinft-funding-descicomm-for-decentralized-science-communication-f12,12,2024,🔬 DeSci Er₳ on Cardano: Revolutionizing Scientific Innovation with DeSciNFT Funding + DeSciComm for Decentralized Science Communication 🌐,F12: Cardano Use Cases: Concept,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,96941.0,,not_approved,unfunded,False,False
f12-detask-a-cardano-bounty-platform-for-developers-and-non-technical-talent-f12,12,2024,DeTask: A Cardano Bounty Platform for developers and non-technical talent.,F12: Cardano Open: Ecosystem,PX,Ambiguous / cross-pillar,ambiguous-or-cross-pillar,low,unresolved,ADA,70000.0,,not_approved,unfunded,False,False
f12-devadaxyz-cardano-developer-discovery-platform-f12-f12,12,2024,devada.xyz - Cardano Developer Discovery Platform (F12),F12: Cardano Use Cases: Concept,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,99982.0,,not_approved,unfunded,False,False
f12-developers-profiles-cardano-community-support-platform-f12,12,2024,Developers Profiles: Cardano Community Support Platform,F12: Cardano Use Cases: MVP,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,90000.0,,not_approved,unfunded,False,False
f12-developing-a-self-sovereign-on-chain-identity-ssoi-f12,12,2024,Developing a Self Sovereign On-chain Identity (SSOI),F12: Cardano Use Cases: Concept,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,85000.0,85000.0,approved,complete,True,True
f12-developing-remostart-into-a-cardano-powered-dapp-f12,12,2024,Developing Remostart into a Cardano powered Dapp,F12: Cardano Use Cases: MVP,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,180000.0,,not_approved,unfunded,False,False
f12-development-of-ai-translation-catalyst-japanese-web-portal-f12,12,2024,Development of AI Translation Catalyst Japanese Web Portal,F12: Cardano Open: Ecosystem,PX,Ambiguous / cross-pillar,ambiguous-or-cross-pillar,low,unresolved,ADA,81600.0,53104.0,approved,in_progress,True,False
f12-devx-wallet-the-cardano-developer-wallet-f12,12,2024,DevX Wallet - The Cardano Developer Wallet,F12: Cardano Open: Developers,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,140000.0,119000.0,over_budget,in_progress,False,False
f12-dexhunter-interface-upgrade-f12,12,2024,DexHunter Interface Upgrade,F12: Cardano Use Cases: Product,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,185000.0,185000.0,approved,complete,True,True
f12-digital-passport-traceability-towards-an-era-when-even-things-need-passports-f12,12,2024,Digital passport traceability: Towards an era when even things need passports,F12: Cardano Use Cases: Concept,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,75403.0,,not_approved,unfunded,False,False
f12-digital-voter-id-using-atala-prism-f12,12,2024,Digital voter ID using Atala prism,F12: Cardano Use Cases: Concept,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,96250.0,77000.4,approved,in_progress,True,False
f12-dims-a-decentralized-system-for-managing-and-monetizing-ideation-and-project-contributions-through-asynchronous-composable-workflows-f12,12,2024,DIMS : A decentralized system for managing and monetizing ideation and project contributions through asynchronous composable workflows,F12: Cardano Open: Developers,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,72000.0,,not_approved,unfunded,False,False
f12-diverse-subscription-services-on-cardano-f12,12,2024,Diverse Subscription Services on Cardano,F12: Cardano Use Cases: MVP,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,300000.0,,not_approved,unfunded,False,False
f12-django-authentication-backend-as-proposed-in-cip-0093-to-enable-login-with-cardano-for-the-most-popular-framework-in-the-python-world-the-most-popular-f12,12,2024,"Django authentication backend as proposed in CIP-0093 to enable ""Login with Cardano"" for the most popular framework in the Python world (the most popular programming language according to TIOBE index)",F12: Cardano Open: Developers,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,25000.0,,not_approved,unfunded,False,False
f12-django-extensions-for-cardano-f12,12,2024,Django extensions for Cardano,F12: Cardano Open: Developers,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,52000.0,,not_approved,unfunded,False,False
f12-djed-and-gluon-marketing-campaigns-djed-alliance-the-stable-order-stability-nexus-f12,12,2024,"Djed and Gluon Marketing Campaigns (Djed Alliance, The Stable Order, Stability Nexus)",F12: Cardano Open: Ecosystem,PX,Ambiguous / cross-pillar,ambiguous-or-cross-pillar,low,unresolved,ADA,60000.0,,not_approved,unfunded,False,False
f12-djed-shu-stablecoin-implementation-f12,12,2024,Djed Shu Stablecoin Implementation,F12: Cardano Open: Developers,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,200000.0,,over_budget,unfunded,False,False
f12-dlt360-auditshare-a-powerful-audit-sharing-platform-mvp-f12,12,2024,DLT360: auditShare - A Powerful Audit Sharing Platform (MVP),F12: Cardano Use Cases: MVP,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,300000.0,100000.0,not_approved,unfunded,False,False
f12-dlt360-blockchain-based-industrial-kanban-system-canban-f12,12,2024,DLT360: Blockchain-based Industrial KANBAN System (CANBAN),F12: Cardano Use Cases: Concept,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,100000.0,,not_approved,unfunded,False,False
f12-dlt360-digital-twiniot-manager-for-industrial-supply-chains-twinshare-f12,12,2024,DLT360: Digital Twin/IoT Manager for Industrial Supply Chains (twinShare),F12: Cardano Use Cases: Concept,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,100000.0,,not_approved,unfunded,False,False
f12-dlt360-highly-beneficial-dao-use-cases-for-corporate-world-f12,12,2024,DLT360: Highly Beneficial DAO Use-Cases for Corporate World,F12: Cardano Use Cases: Concept,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,100000.0,100000.0,approved,complete,True,True
f12-dlt360-real-world-business-development-framework-f12,12,2024,DLT360: Real-World Business Development Framework,F12: Cardano Use Cases: Concept,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,100000.0,,not_approved,unfunded,False,False
f12-dlt360-relaunch-smart-industry-forum-for-real-world-adoption-f12,12,2024,DLT360: Relaunch SMART INDUSTRY FORUM for Real-World-Adoption,F12: Cardano Open: Ecosystem,PX,Ambiguous / cross-pillar,ambiguous-or-cross-pillar,low,unresolved,ADA,100000.0,,not_approved,unfunded,False,False
f12-dmm-your-web3-outlet-marketplace-for-everyday-needs-f12,12,2024,DMM: Your Web3 Outlet Marketplace for Everyday Needs,F12: Cardano Use Cases: MVP,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,49000.0,,not_approved,unfunded,False,False
f12-dns-on-cardano-f12,12,2024,DNS on Cardano,F12: Cardano Use Cases: Concept,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,72000.0,,not_approved,unfunded,False,False
f12-do-you-want-a-go-cardano-node-because-this-is-how-you-get-a-go-cardano-node-f12,12,2024,Do you want a Go Cardano node? Because this is how you get a Go Cardano node!,F12: Cardano Use Cases: MVP,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,291800.0,291800.0,approved,complete,True,True
f12-domino-dao-where-impact-measurement-impact-investing-and-impact-evaluation-collide-with-decentralization-for-a-positive-ripple-effect-f12,12,2024,"Domino DAO: Where Impact Measurement, Impact Investing, and Impact Evaluation collide with decentralization for a positive ripple effect",F12: Cardano Use Cases: MVP,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,100000.0,,not_approved,unfunded,False,False
f12-dred-cpoker-integration-f12,12,2024,DRED cPoker integration,F12: Cardano Open: Developers,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,200000.0,,not_approved,unfunded,False,False
f12-dred-decentralized-api-f12,12,2024,DRED Decentralized API,F12: Cardano Open: Developers,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,100000.0,,not_approved,unfunded,False,False
f12-drep-ambassador-f12,12,2024,dRep Ambassador,F12: Cardano Open: Ecosystem,PX,Ambiguous / cross-pillar,ambiguous-or-cross-pillar,low,unresolved,ADA,15940.0,,not_approved,unfunded,False,False
f12-drepwatch-a-sustainable-platform-for-informed-voters-f12,12,2024,dRepWatch - A Sustainable Platform for Informed Voters,F12: Cardano Use Cases: MVP,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,250000.0,,over_budget,unfunded,False,False
f12-drivechain-f12,12,2024,DriveChain,F12: Cardano Use Cases: Concept,P2,Adoption & Utility,products-and-developer-experience,high,challenge,ADA,15000.0,,not_approved,unfunded,False,False
f12-drmz-academy-empowering-local-communities-with-web3-f12,12,2024,DRMZ Academy: Empowering Local Communities with Web3,F12: Cardano Open: Ecosystem,P4,Community & Ecosystem Growth,education-and-talent,medium,proposal-text,ADA,100000.0,,not_approved,unfunded,False,False
